License #,DBA Name,Address,City,State
1249768.0,MAY MAY GOURMET FOOD INC,210 W 23RD ST ,CHICAGO,IL
2348608.0,POMP & CIRCUMSTANCE,1400 N WELLS ST ,CHICAGO,IL
1915442.0,LITTLE CAESAR PIZZA #1729,2839 N NARRAGANSETT AVE ,CHICAGO,IL
2574934.0,DUNKIN DONUTS,4547 N BROADWAY ,CHICAGO,IL
2652614.0,DAKOTA 94,5304 W Devon AVE ,CHICAGO,IL
1803353.0,DIB SUSHI BAR AND THAI CUISINE,1025 W LAWRENCE AVE ,CHICAGO,IL
2037952.0,Subway Restaurant,3025 N PULASKI RD ,CHICAGO,IL
1166474.0,NEW CHINATOWN BAKERY & COFFEE SHOP,1019 1/2 W ARGYLE ST ,CHICAGO,IL
1893601.0,AZTECA de ORO MEXICAN GRILL,3731 N CLARK ST ,CHICAGO,IL
2617564.0,GUY AND THE GOAT,5973 N CLARK ST ,CHICAGO,IL
1593938.0,PEACHES,6435-6439 W ARCHER AVE ,CHICAGO,IL
61314.0,BIRRIERIA REYES DE OCOTLAN,1322 W 18TH ST ,CHICAGO,IL
2064210.0,THE PONY INN,1638 W BELMONT AVE ,CHICAGO,IL
1914170.0,SEVEN STAR CHINESE CUISINE,3209 W 47TH PL ,CHICAGO,IL
2658395.0,THE BANANA LEAF CORPORATION,1948 E 79TH ST ,CHICAGO,IL
2642161.0,TAQUERIA EL JEFE LOCO CO.,4646 W CHICAGO AVE ,CHICAGO,IL
2475804.0,THE MADISON BAR & KITCHEN,1027 W MADISON ST ,CHICAGO,IL
2283505.0,MR. WANG,2171 S CHINA PL ,CHICAGO,IL
1352481.0,EL GALLO BRAVO,3909 W BELMONT AVE ,CHICAGO,IL
1987043.0,"David Jenson - Personal Chef ,Ltd",1901 S Racine AVE ,CHICAGO,IL
2652613.0,DAKOTA 94,5304 W Devon AVE ,CHICAGO,IL
2141406.0,Smoke Daddy,1804-1806 W Division ST ,CHICAGO,IL
1980309.0,BAKERS SQUARE # 220658,5220 N HARLEM AVE ,CHICAGO,IL
2570136.0,PANDA CHINA,4042 N NARRAGANSETT AVE ,CHICAGO,IL
2452250.0,BRISTOL LOUNGE/JOHN'S LIQUOR AND DELI,3084-3086 N MILWAUKEE AVE ,CHICAGO,IL
2488148.0,ADMIRAL'S CLUB,11601 W TOUHY AVE ,CHICAGO,IL
1275144.0,FRIENDSHIP RESTAURANT,2830 N MILWAUKEE AVE ,CHICAGO,IL
2658202.0,DDANDAVIS FOOD MART,2054 E 71ST ST ,CHICAGO,IL
2659213.0,BOX LUNCH CAFE,906 S HOMAN AVE ,CHICAGO,IL
1592351.0,"BIG RAYS GRILL, INC.",4653 S HALSTED ST ,CHICAGO,IL
2152546.0,HOME RUN INN PIZZERIA,10900  S WESTERN AVE ,CHICAGO,IL
2263935.0,SUBWAY 275,2579 N ELSTON AVE ,CHICAGO,IL
1926615.0,TACO BELL,3143 N MILWAUKEE AVE ,CHICAGO,IL
2646104.0,PANDA CHINA,4042 N NARRAGANSETT AVE ,CHICAGO,IL
1543762.0,POTBELLY SANDWICH WORKS LLC,1459 W TAYLOR ST ,CHICAGO,IL
2437078.0,"LOQUACIOUS CULINARY EVENTS, INC",10018 S WESTERN AVE ,CHICAGO,IL
2446395.0,FRESHII,1166 W MADISON ST ,CHICAGO,IL
21539.0,TUSCANY RESTAURANT,1014-1018 W TAYLOR ST ,CHICAGO,IL
2152546.0,HOME RUN INN PIZZA EXPRESS IN,10900  S WESTERN AVE ,CHICAGO,IL
2419016.0,MAD,1140 W MADISON ,CHICAGO,IL
2134452.0,GUS REMUS,4236 W MADISON ST ,CHICAGO,IL
1948417.0,SUBWAY,2756 W 55TH ST ,CHICAGO,IL
81973.0,TAQUERIA LA OAXAQUENA,3382 N MILWAUKEE AVE ,CHICAGO,IL
1798794.0,SUBWAY SANDWICHES,1139 W GRANVILLE AVE ,CHICAGO,IL
2134785.0,PALENQUE INC.,2756 W 55TH ST ,CHICAGO,IL
2223.0,LITTLE CAESAR PIZZA #1651,3225 W 47TH PL ,CHICAGO,IL
2428079.0,REGGIO'S PIZZA EXPRESS,11601 W TOUHY AVE ,CHICAGO,IL
2543071.0,STEINGOLD'S OF CHICAGO,1840 W IRVING  PARK RD ,CHICAGO,IL
2050000.0,SUBWAY,1901 W 103RD ST ,CHICAGO,IL
1225984.0,MCDONALD'S RESTAURANT,6125 N MILWAUKEE AVE ,CHICAGO,IL
1980308.0,BAKERS SQUARE  220185,3649 N HARLEM AVE ,CHICAGO,IL
2631290.0,"WARE RANCH STEAK HOUSE, INC",11147 S MICHIGAN AVE ,CHICAGO,IL
2608816.0,HANGRY'S,5000 W FULLERTON AVE ,CHICAGO,IL
2379881.0,JARABE,2255 W TAYLOR ST ,CHICAGO,IL
2314367.0,BAGELERS COFFEEHOUSE,2461 N LINCOLN AVE ,CHICAGO,IL
2350500.0,OUTDOOR GRILL,3265 N MILWAUKEE AVE ,CHICAGO,IL
2589428.0,MINI MOTT,3057 W LOGAN BLVD ,CHICAGO,IL
2556107.0,HUTCH AMERICAN KITCHEN AND BAR,1477 W WINNEMAC AVE ,CHICAGO,IL
1798497.0,ASIAN MIX,3945 N BROADWAY ,CHICAGO,IL
2262202.0,D CHILE,3443 W 26TH ST ,CHICAGO,IL
2601247.0,CAFE ISTANBUL,2014 W DIVISION ST ,CHICAGO,IL
15193.0,STARDUST,5688 N MILWAUKEE AVE ,CHICAGO,IL
2120919.0,NINI'S GROCERIES,543 N NOBLE ST ,CHICAGO,IL
1716608.0,RESURRECTION RETIREMENT COMMUNITY,7262 W PETERSON AVE ,CHICAGO,IL
46666.0,Davanti Enotecca,1359 W TAYLOR ST ,CHICAGO,IL
2321023.0,SUBWAY SANDWICHES,7549-7551 N PAULINA ST ,CHICAGO,IL
1845721.0,"THAI BOWL NOODLE,RICE AND BUBBLE TEA",2410 N LINCOLN AVE ,CHICAGO,IL
2663712.0,GREENLINE COFFEE,501 E 61ST ST ,CHICAGO,IL
2542042.0,MC DONALD'S #3901,2317 N CICERO AVE ,CHICAGO,IL
12587.0,THE BREAKFAST CLUB INC,1381 W HUBBARD ST ,CHICAGO,IL
2528823.0,KRISPY KRUNCHY CHICKEN,334 N LARAMIE AVE ,CHICAGO,IL
2657927.0,TACONAZO EL ORIGINAL #1,4124 W NORTH AVE ,CHICAGO,IL
2564673.0,TEMPESTA MARKET,1372 W GRAND AVE ,CHICAGO,IL
2031440.0,"Mia Figlia, Inc",5304 W Devon AVE ,CHICAGO,IL
1717951.0,BROADWAY CELLARS,5900 N BROADWAY ,CHICAGO,IL
1718535.0,Fornetto-Mei on Grant,1108 S MICHIGAN AVE ,CHICAGO,IL
1593859.0,CLEVER RABBIT,2015 W DIVISION AVE ,CHICAGO,IL
2437524.0,LA BARCA EL TACONAZO,4124 W NORTH AVE ,CHICAGO,IL
2663535.0,FARM BAR EDGEWATER,1133 W GRANVILLE AVE ,CHICAGO,IL
1948847.0,FAT TOMMY'S INC,3031 W 111TH ST ,CHICAGO,IL
2528927.0,ILLINOIS CENTER FOR REHABILITATION AND EDUCATION W,1151 S WOOD ST ,CHICAGO,IL
2458453.0,NANDO'S PERI-PERI,150 W ROOSEVELT RD ,CHICAGO,IL
1948046.0,WEST END TATA'S PIZZA,3019 W 111TH ST ,CHICAGO,IL
1903556.0,MILAN'S RESTAURANT & BAR,3930-3932 W SCHOOL ST ,CHICAGO,IL
2437524.0,LA BARCA EL TACONAZO,4124 W NORTH AVE ,CHICAGO,IL
2084415.0,PALETERIA JUAREZ,2215 S KEDZIE AVE ,CHICAGO,IL
2575370.0,LA FORTALEZA DE ARCELIA GUERRERO,5958 W DIVERSEY AVE ,CHICAGO,IL
2663536.0,FARM BAR EDGEWATER,1133 W GRANVILLE AVE ,CHICAGO,IL
2492766.0,SUBWAY,2412 N LINCOLN AVE ,CHICAGO,IL
2484113.0,GORDILLAS,3759 W 26TH ST ,CHICAGO,IL
2542936.0,JOSEPH'S RESTAURANT AND BAR,3123-3127 W 111TH ST ,CHICAGO,IL
2663537.0,FARM BAR EDGEWATER,1133 W GRANVILLE AVE ,CHICAGO,IL
2458615.0,KANELA,5413 N CLARK ST ,CHICAGO,IL
1894606.0,GREEN MONKEY INC.,1325 S STATE ST ,CHICAGO,IL
2621507.0,COFFEE SHOP,1145 W WILSON AVE ,CHICAGO,IL
45628.0,VAUGHANS PUB,5485 N NORTHWEST HWY ,CHICAGO,IL
1887531.0,4 HERMANOS TOO,6145 W TOUHY AVE ,CHICAGO,IL
2313501.0,"POTBELLY SANDWICH WORKS, LLC",1293 N MILWAUKEE AVE ,CHICAGO,IL
2398675.0,IXCATECO GRILL,3402 W MONTROSE AVE ,CHICAGO,IL
2088562.0,LULA CAFE,2537-2543 N KEDZIE AVE ,CHICAGO,IL
17186.0,TOON'S BAR & GRILL,3857 N SOUTHPORT AVE ,CHICAGO,IL
2652905.0,INOKO SUSHI,2521 N CALIFORNIA AVE ,CHICAGO,IL
2632244.0,SUNSET PHO CAFFE,2856 N CLARK ST ,CHICAGO,IL
1593797.0,HACHI'S KITCHEN,2521 N CALIFORNIA AVE ,CHICAGO,IL
2231765.0,ARAMARK & LOYOLA DAMEN,6511 N SHERIDAN RD ,CHICAGO,IL
2368742.0,BURGER KING #2654,2449 W LAWRENCE AVE ,CHICAGO,IL
2652368.0,HALAL BURGER,6234 N CALIFORNIA AVE ,CHICAGO,IL
2476217.0,ANGRY CRAB,1308 N MILWAUKEE ,CHICAGO,IL
2652906.0,INOKO SUSHI,2521 N CALIFORNIA AVE ,CHICAGO,IL
2133985.0,EL BUEN VALLE RESTAURANT,4114 W NORTH AVE ,CHICAGO,IL
2451734.0,EL CHURRITO,5711 W 63RD ST ,CHICAGO,IL
2202621.0,Chartwells Thompson Hospitality,1010 N NOBLE ST ,CHICAGO,IL
2601991.0,LOS CHEPES,3116 W POPE JOHN PAUL II DR ,CHICAGO,IL
1575636.0,VINNIES SUB SHOP,1204 W GRAND AVE ,CHICAGO,IL
2203103.0,COUNTY BARBEQUE,1352 W TAYLOR ST ,CHICAGO,IL
1593798.0,HACHI'S KITCHEN,2521 N CALIFORNIA AVE ,CHICAGO,IL
2320900.0,DOLLOP COFFEE CO at the Fisher Building,343 S DEARBORN ST ,CHICAGO,IL
2636448.0,CRERAR CAFE,5730 S ELLIS AVE ,CHICAGO,IL
2622726.0,LAO SZE CHUAN,4832 N BROADWAY ,CHICAGO,IL
2500946.0,LIFE LLC,3858 W MADISON ST ,CHICAGO,IL
2446872.0,AFC SUSHI @ JEWEL OSCO #3224,6430 W IRVING PARK RD ,CHICAGO,IL
2658917.0,MAMA LUNA RESTAURANT,5109 W FULLERTON AVE ,CHICAGO,IL
2059601.0,EL TACONZAZO,5145 S PULASKI RD ,CHICAGO,IL
2197093.0,Subway,3675 W Grand AVE ,CHICAGO,IL
66515.0,ARYA BHAVAN,2508 W DEVON AVE ,CHICAGO,IL
1496019.0,CHIPOTLE MEXICAN GRILL,2302 W 95TH ST ,CHICAGO,IL
2252373.0,Links Taproom,1559 N MILWAUKEE AVE ,CHICAGO,IL
2632243.0,SUNSET PHO CAFFE,2856 N CLARK ST ,CHICAGO,IL
1883567.0,"SHOKOLAD PASTRY & CAFE, INC",2524 W CHICAGO AVE ,CHICAGO,IL
2652875.0,ORA CASUAL DINING,6043 W ADDISON ST ,CHICAGO,IL
28690.0,DUNKIN DONUT,1127 W BRYN MAWR AVE ,CHICAGO,IL
2590021.0,TACO BURRITO KING,811 W JACKSON BLVD ,CHICAGO,IL
2398252.0,NAMI,1828-1830 W MONTROSE AVE ,CHICAGO,IL
2192995.0,BOULEVARD DELI & LIQUOR,2956-2958 W NORTH AVE ,CHICAGO,IL
1140128.0,MCDONALD'S CORPORATION,11601 W TOUHY AVE ,CHICAGO,IL
1716759.0,de - li - cious cafe,3827 N LINCOLN AVE ,CHICAGO,IL
2069042.0,LA LENA,3756-3758 W NORTH AVE ,CHICAGO,IL
1717608.0,RIOS DE SUDAMERICA,2010-2012 W ARMITAGE AVE ,CHICAGO,IL
2492365.0,DO EAT,3141 S HALSTED ST ,CHICAGO,IL
57105.0,DINER GRILL,1635 W IRVING PARK RD ,CHICAGO,IL
2535.0,BRIDGEPORT BAKERY,2907 S ARCHER AVE ,CHICAGO,IL
1043368.0,Starbucks Coffee #2445,1052-1070 W BRYN MAWR AVE ,CHICAGO,IL
43110.0,"CHICAGO SPORTS BAR & GRILL, INC.",4335 W 47TH ST ,CHICAGO,IL
2133867.0,NEW CHINA RESTAURANT INC.,2438 W DIVISION ST ,CHICAGO,IL
1272242.0,CHOP SUEY KING,3135 N CICERO AVE ,CHICAGO,IL
1648605.0,PAPA'S CACHE SABROSO INC,2517 W DIVISION ST ,CHICAGO,IL
2247259.0,LAS ISLAS MARIAS II,2903 W DIVERSEY AVE ,CHICAGO,IL
2363763.0,FRONTERA TORTAS  BY RICK BAYLESS GATE K4 T3,11601 W TOUHY AVE ,CHICAGO,IL
1997579.0,AL'S PIZZA CHICAGO,6344-6348 W IRVING PARK RD ,CHICAGO,IL
1446680.0,COCO PAZZO,300 W HUBBARD ST ,CHICAGO,IL
1893666.0,TAQUERIA SAN JOSE #1,3253 S HALSTED ST ,CHICAGO,IL
2522156.0,"MIN'S NOODLE HOUSE, LTD.",3235 S HALSTED ST ,CHICAGO,IL
2641935.0,RADIO RIBS,1400 E 47TH DR ,CHICAGO,IL
2583315.0,MORGAN STREET CAFE,111 S MORGAN ST ,CHICAGO,IL
2615664.0,EDGEWATER MEXICAN CAFE,1055 W BRYN MAWR AVE ,CHICAGO,IL
2608177.0,111 COFFEE BAR,1419 W 111TH ST ,CHICAGO,IL
2074097.0,GOSU,2515 N CALIFORNIA AVE ,CHICAGO,IL
2340467.0,MANZO'S BURGER,2353 W 111TH ST ,CHICAGO,IL
2500992.0,CAFE COLAO,2638 W DIVISION ST ,CHICAGO,IL
1519128.0,KATTEN MUCHIN ROSENMAN,525 W MONROE ST ,CHICAGO,IL
2641992.0,AMATO'S PIZZERIA INC,1745 N HARLEM AVE ,CHICAGO,IL
2153445.0,QUARTINO,626 N STATE ST ,CHICAGO,IL
2418930.0,ZEBRAZ 18 LOUNGE & GRILL INC.,1104 W 18TH ST ,CHICAGO,IL
2583423.0,LOST LARSON,5318 N CLARK ST ,CHICAGO,IL
2404838.0,SHAY-BOO'S KITCHEN,3357 W CHICAGO AVE ,CHICAGO,IL
15956.0,FIREWATER SALOON MOUNT GREENWOOD,3908 W 111TH ST ,CHICAGO,IL
2469282.0,"MI LINDO MEXICO MARKET, LLC",538 W PERSHING RD ,CHICAGO,IL
2569194.0,THE SMITH,400-406 N CLARK ,CHICAGO,IL
2283957.0,STABUCKS COFFEE #19283,6350 N BROADWAY ,CHICAGO,IL
1953633.0,CHINA NIGHT CAFE,1140 W TAYLOR ST ,CHICAGO,IL
2021538.0,MANJARES AL EXPRESS,2226-2230 S ASHLAND AVE ,CHICAGO,IL
2626768.0,LA MICHOACANA D BEATRIZ & ALMA,6058 W 63RD ST ,CHICAGO,IL
28008.0,GIORDANO'S ON SHERIDAN,6836 N SHERIDAN RD ,CHICAGO,IL
2253092.0,EL POLLO BRAVO,4147 W 26TH ST ,CHICAGO,IL
2108640.0,NORTHSTAR COFFEE,1300 S CLINTON ST ,CHICAGO,IL
36324.0,BONNIE'S,3601 W 26TH ST ,CHICAGO,IL
2622979.0,SEOUL TACO,1321 E 57TH ST ,CHICAGO,IL
2569193.0,THE SMITH,400-406 N CLARK ,CHICAGO,IL
2647897.0,"PHILZ COFFEE, INC",1640 W DIVISION ST ,CHICAGO,IL
2271049.0,NICO,1015 N RUSH ST ,CHICAGO,IL
2663449.0,KENKEE RESTAURANT,2129 S CHINA PL ,CHICAGO,IL
38805.0,LOS COMALES #3,1544 W 18th ST ,CHICAGO,IL
1165799.0,"ARAMARK EDUCATIONAL SERVICES, INC",25 E PEARSON ST ,CHICAGO,IL
1909605.0,SUBWAY,800 N KEDZIE AVE ,CHICAGO,IL
2457512.0,"TANKARD, TAP & GRILL",1635 N MILWAUKEE AVE ,CHICAGO,IL
49732.0,PIZZERIA ORA,545 N LA SALLE DR ,CHICAGO,IL
2245731.0,POLLO FELIZ,3120 W 26TH ST ,CHICAGO,IL
2549048.0,KERELYS,2934 N MILWAUKEE AVE ,CHICAGO,IL
2457512.0,THE TANKARD,1635 N MILWAUKEE AVE ,CHICAGO,IL
2334691.0,BIG G'S PIZZA,1132 W TAYLOR ST ,CHICAGO,IL
2146735.0,FRISCO'S DOUBLE EAGLE STEA,58 E OAK ST ,CHICAGO,IL
1823527.0,LA ROQUETA RESTAURANT,4023-4025 W 31ST ST ,CHICAGO,IL
2632242.0,LOST LARSON,5318 N CLARK ST ,CHICAGO,IL
26748.0,DUBLIN BAR & GRILL,1050 N STATE ST ,CHICAGO,IL
70124.0,BOMBACIGNO'S,558 W VAN BUREN ST ,CHICAGO,IL
2283419.0,MADDANTHONY'S BAR & GRILL/LACOCO'S PIZZA & PASTA,3344-3352 W 47TH ST ,CHICAGO,IL
40668.0,GIBSONS STEAK HOUSE,1028 N RUSH ST ,CHICAGO,IL
2511246.0,EL RINCON DE MEXICO,4712 S PULASKI RD ,CHICAGO,IL
1844120.0,LA PLENA RESTAURANT,2617 W DIVISION ST ,CHICAGO,IL
2245839.0,DELICIA CRUCITA CORP.,3810 N CENTRAL AVE ,CHICAGO,IL
2417982.0,RAYMONDS TACOS,2653 W CERMAK RD ,CHICAGO,IL
2543487.0,THE  VERANDA ON THORNDALE,1100-1102 W THORNDALE AVE ,CHICAGO,IL
2463567.0,EARTH'S KITCHEN,3715-3717 N HALSTED ST ,CHICAGO,IL
2060935.0,SUBWAY,3051 N CENTRAL AVE ,CHICAGO,IL
1841170.0,LA FUENTE BANQUET HALL,2514 W 51ST ST ,CHICAGO,IL
2418863.0,IN THE DAWG HOUSE,1233 W 99TH ST ,CHICAGO,IL
691.0,FOUR FARTHINGS TAVERN & GRILL,2058-2060 N CLEVELAND AVE ,CHICAGO,IL
2398278.0,FUMARE MEATS AND DELI,131 N CLINTON ST ,CHICAGO,IL
2130274.0,JEAN'S CAFE & RESTAURANT,10936 S VINCENNES AVE ,CHICAGO,IL
2646586.0,"ASSYRIAN KITCHEN ,INC",5481 N NORTHWEST HWY ,CHICAGO,IL
2636220.0,KFC,10421 S WESTERN AVE ,CHICAGO,IL
2476680.0,BE JUICED,6046 N AVONDALE AVE ,CHICAGO,IL
2156804.0,HERB RESTAURANT,5422-5424 N BROADWAY ,CHICAGO,IL
1823750.0,JIMMY JOHN'S,200 N JEFFERSON STE1,CHICAGO,IL
1847144.0,SARPINOS LOOP,627 W LAKE ST ,CHICAGO,IL
2579171.0,THE FULL SLAB,8340 S STONY ISLAND AVE ,CHICAGO,IL
2008922.0,"TAQUERIA MI LINDO DURANGO, INC",9940 S VINCENNES AVE ,CHICAGO,IL
2653135.0,CLEO'S SOUTHERN CUISINE,4248 S COTTAGE GROVE AVE ,CHICAGO,IL
39623.0,LUMES PANCAKE HOUSE,11601 S WESTERN AVE ,CHICAGO,IL
22952.0,OSTIONERIA RESTAURANT EL EL TECOLOTE,3519 W 26TH ST ,CHICAGO,IL
1998846.0,Pastoral,131 N Clinton ST ,CHICAGO,IL
1820549.0,NOON HOUR GRILL,6930 N GLENWOOD AVE ,CHICAGO,IL
2333939.0,HALA IN LAKEVIEW,2852 N CLARK ST ,CHICAGO,IL
2185421.0,"MEATHEAD MANAGEMENT, LLC",3304 N WESTERN AVE ,CHICAGO,IL
2637197.0,TASTY CHICKEN & SALAD,4100 W MADISON ST ,CHICAGO,IL
2549482.0,KING JJ INC.,4100 W MADISON ST ,CHICAGO,IL
2615673.0,COLECTIVO COFFEE,1211 N DAMEN AVE ,CHICAGO,IL
2658971.0,"MEATHEAD RESTAURANTS, LLC",3304 N WESTERN AVE ,CHICAGO,IL
40155.0,POPEYES CHICKEN/INDIAN SWAAD,500 W MADISON ST ,CHICAGO,IL
2418304.0,SAFARI LOUNGE AND ETHIOPIAN CUISINE,7124 N CLARK ST ,CHICAGO,IL
2658561.0,"LA CASA DEL BORREGO, INC.",3002 S PULASKI RD ,CHICAGO,IL
1120539.0,Levy Restaurants at Wrigley Field,1060 W ADDISON ST ,CHICAGO,IL
1879454.0,HUB 51 / SUB 51,51 W HUBBARD ST ,CHICAGO,IL
40864.0,MARTYRS',3855 N LINCOLN AVE ,CHICAGO,IL
2588863.0,M2 Cafe,850 W JACKSON BLVD ,CHICAGO,IL
2615674.0,COLECTIVO COFFEE,1211 N DAMEN AVE ,CHICAGO,IL
1927076.0,ESTRELLA NEGRA,2346 W FULLERTON AVE ,CHICAGO,IL
1698821.0,GHAREEB NAWAZ EXPRESS,807 W ROOSEVELT RD ,CHICAGO,IL
2308082.0,HALSTED STREET DELI,222 W MERCHANDISE MART PLZ ,CHICAGO,IL
2379419.0,TEQUILA CJ RESTAURANT,5728 S ARCHER AVE ,CHICAGO,IL
2608696.0,FRESHII,222 W MERCHANDISE MART PLZ ,CHICAGO,IL
3892.0,JAKE'S PUP IN THE RUF INC,4401 N SHERIDAN RD ,CHICAGO,IL
2511531.0,INSOMNIA COOKIES,1350 N WELLS ST ,CHICAGO,IL
1219.0,MOODY'S RESTAURANT INC,5908 N BROADWAY ,CHICAGO,IL
1932383.0,SUBWAY,116 W 111TH ST ,CHICAGO,IL
2463591.0,PAPA LOU'S PLACE,3451 W MADISON ST ,CHICAGO,IL
1336561.0,LA GONDOLA,2914 N ASHLAND AVE ,CHICAGO,IL
2185421.0,"MEATHEAD MANAGEMENT, LLC",3304 N WESTERN AVE ,CHICAGO,IL
3923.0,MR. D'S SNACK SHOP,6656 W DIVERSEY AVE ,CHICAGO,IL
2432899.0,MOONLIGHT VULTURE,2889 N MILWAUKEE AVE ,CHICAGO,IL
2386048.0,CAFE ROSA,5842 S ARCHER AVE ,CHICAGO,IL
2658879.0,BETTIE LOU'S,5633-5635 N ASHLAND AVE ,CHICAGO,IL
1697132.0,GINO'S EAST PIZZERIA,160-164 E SUPERIOR ST ,CHICAGO,IL
2092973.0,Senor Pan Cafe Inc.,4612 W FULLERTON AVE ,CHICAGO,IL
2551521.0,PRIME TIME SNACKS,7016 W NORTH AVE BLDG ,CHICAGO,IL
2431840.0,SPOTTED MONKEY,335 S FRANKLIN ST ,CHICAGO,IL
2615672.0,COLECTIVO COFFEE,1211 N DAMEN AVE ,CHICAGO,IL
2658877.0,LINDO MICHIOCANA,6808 W NORTH AVE ,CHICAGO,IL
2659113.0,SENOR PAN CAFE,4612 W FULLERTON AVE ,CHICAGO,IL
2303698.0,BARRACO'S PIZZA,3043-3047 W 111TH ST ,CHICAGO,IL
2427927.0,DING SHENG,2002 S WENTWORTH AVE ,CHICAGO,IL
1447643.0,TACOS MARIO'S LIMITED,4540 W 63RD ST ,CHICAGO,IL
1095196.0,STARBUCKS COFFEE #2479,5400 W DEVON AVE ,CHICAGO,IL
24438.0,MILANO'S PIZZA,10945 S WESTERN AVE ,CHICAGO,IL
1899172.0,CHI-TOWN FRIED CHICKEN,4152 W CHICAGO AVE ,CHICAGO,IL
34224.0,ELI'S CHEESECAKE,11601 W TOUHY AVE ,CHICAGO,IL
1553.0,PEPE TACO,11652 S WESTERN AVE ,CHICAGO,IL
1140862.0,La Qunita Inn & Suites Chicago Lake Shore,4900 S CHICAGO BEACH DR ,CHICAGO,IL
2079703.0,WEST TOWN BAKERY & DINER,1916-1920 W CHICAGO AVE ,CHICAGO,IL
2578075.0,TOMATILLO TACO-VILLE LLC,2943 W IRVING PARK RD ,CHICAGO,IL
2152828.0,TANO'S PIZZA,3038 W IRVING PARK RD ,CHICAGO,IL
2658933.0,SENOR PAN CAFE,4821 N ELSTON AVE ,CHICAGO,IL
1893492.0,INDIE CAFE,5951-5953 N BROADWAY ,CHICAGO,IL
6475.0,ALBERTO'S PIZZA,1326 W MORSE AVE ,CHICAGO,IL
2252586.0,LA MICHOAKANA,3125 W 26th ST ,CHICAGO,IL
34157.0,WOLFGANG PUCK T1,11601 W TOUHY AVE ,CHICAGO,IL
2542983.0,RUBY'S SOULFOOD,5638 W CHICAGO AVE ,CHICAGO,IL
1678980.0,JAI YEN,3734-36 N BROADWAY ,CHICAGO,IL
2328478.0,THORNDALE WEST CAFE #1 INC.,1124 W THORNDALE AVE ,CHICAGO,IL
2033170.0,TAQUERIA LA LAGARTIJA,132 S ASHLAND AVE ,CHICAGO,IL
1168722.0,"J & C/El Senor Sombrero, Inc.",5220 S PULASKI RD ,CHICAGO,IL
2442895.0,BRO-N-LAWS BAR-B-Q LLC,3820 W CHICAGO AVE ,CHICAGO,IL
1942785.0,RICANO'S RESTAURANT,230 S ASHLAND AVE ,CHICAGO,IL
1739016.0,HABANA LIBRE,1440 W CHICAGO AVE ,CHICAGO,IL
2184654.0,"LA CEBOLLITA GRILL #2, INC.",1807 S ASHLAND AVE ,CHICAGO,IL
2372990.0,HANDCUT FOODS,226 W SCHILLER ST ,CHICAGO,IL
2500906.0,BLAZE N GRILL,6400-6406 N MILWAUKEE AVE ,CHICAGO,IL
2511101.0,SOUTH CHINA KITCHEN II,7836 S WESTERN AVE ,CHICAGO,IL
1575380.0,CHOCOLATE SHOPPE OF IL,5337 W DEVON AVE ,CHICAGO,IL
2564395.0,LA MEJIKANA,1820 S ASHLAND AVE ,CHICAGO,IL
2615533.0,TAI NANG,937 N DAMEN AVE ,CHICAGO,IL
2363760.0,FRONTERA TORTAS BY RICK  BAYLESS,11601 W TOUHY AVE ,CHICAGO,IL
86616.0,WINDY CITY CAFE,1060-1062 W CHICAGO AVE ,CHICAGO,IL
2157451.0,"FAR EAST KITCHEN,LLC",6966 N GLENWOOD AVE ,CHICAGO,IL
2134773.0,EL PATRON A MODERN TAQUERIA,6832 W ARCHER AVE ,CHICAGO,IL
1942785.0,"ANGEL'S RESTAURANT, INC.",230 S ASHLAND AVE ,CHICAGO,IL
2564553.0,ALOHA POKE,163 W NORTH AVE ,CHICAGO,IL
20717.0,SAJJAD INC,3801 N LINCOLN AVE ,CHICAGO,IL
2469888.0,VILLA ROSA PIZZA KITCHEN,5345 W DEVON AVE ,CHICAGO,IL
2245694.0,REZA'S ANDERSONVILLE,5255-5259 N CLARK ST ,CHICAGO,IL
23019.0,STARBUCKS COFFEE #206,2063 N CLARK ST ,CHICAGO,IL
1970042.0,#1 CHOP SUEY,4307 W IRVING PARK RD ,CHICAGO,IL
2359796.0,BUFFALO WILD WINGS,513 W TAYLOR ST ,CHICAGO,IL
1514802.0,RABBIT HOLE,1208 N WELLS ST ,CHICAGO,IL
2048536.0,LA CABANA DE DON LUIS #2,3418 W MONTROSE AVE ,CHICAGO,IL
2627736.0,"THE HOXTON, CHICAGO",200 N GREEN ST ,CHICAGO,IL
34078.0,POLISH HIGHLANDERS ALLIANCE,4800-4808 S ARCHER AVE ,CHICAGO,IL
1216154.0,MAMA LUNA RESTAURANT,5109 W FULLERTON AVE ,CHICAGO,IL
2501058.0,EL PAISANO TACOS INC,2429 W DIVISION ST ,CHICAGO,IL
2397958.0,CAFE 63,6411 W 63RD ST ,CHICAGO,IL
80916.0,TEMPO CAFE,6 E CHESTNUT ST ,CHICAGO,IL
2569202.0,"SORA TEMAKERIA, LLC",3508 W 26TH ST ,CHICAGO,IL
2314248.0,"THE GREAT AMERICAN BAGEL ENTERPRISES, INC.",1154 W MADISON ST ,CHICAGO,IL
39851.0,BROWNSTONE TAVERN & GRILL,3937 N LINCOLN AVE ,CHICAGO,IL
2334079.0,WHISK CHICAGO,2018 W CHICAGO AVE ,CHICAGO,IL
2659138.0,THE GREAT AMERICAN BAGEL,1154 W MADISON ST ,CHICAGO,IL
